brand,model,model_year,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,years_used,capacity,horsepower,cylinder_count,mileage_per_year,mileage_sqrt,mileage_with_age,mileage_per_year_with_age,mileage_brand,mileage,brand_category,log_price,power_to_weight_ratio,brand_frequency,model_frequency,brand_target_enc,model_target_enc,mileage_per_year_sqrt,mileage_times_age,mileage_sqrt_times_age,horsepower_times_cylinder_count,capacity_mileage_interaction,age_squared,mileage_binned,log_mileage,log_capacity,capacity_binned,horsepower_binned,age_binned,trans_num,brand_enc
Mitsubishi,Lancer Sportback ES,2011,Gasoline,Manual,white,black,0,1,5800.0,13.0,2.0,148.0,4.0,8692.307692307691,336.1547262794322,114793.08870967742,8830.237593052108,99450.3,113000,economy,8.665785595466064,74.0,20,1,17550.65,5800.0,93.23254631461961,1469000.0,1469000.0,592.0,672.3094525588645,169.0,High,11.635151947212842,1.0986122886681098,2.0,326.40237324703344,15.0,0.0,0.0
Porsche,Macan Base,2022,Gasoline,Automatic,black,other,0,1,60000.0,2.0,2.0,261.0,4.0,6500.0,114.0175425099138,15360.254237288136,7680.127118644068,43569.80099502488,13000,luxury,11.002116507732016,130.5,189,5,76482.62962962964,40900.0,80.62257748298549,26000.0,26000.0,1044.0,228.0350850198276,4.0,Low,9.472781556562168,1.0986122886681098,2.0,300.0,3.0,1.0,1.0
Mercedes-Benz,CLK-Class CLK 350,2009,Gasoline,Automatic,silver,black,0,1,16500.0,15.0,3.5,268.0,6.0,5195.0,279.1504970441572,102937.43055555556,6862.49537037037,55646.61587301587,77925,luxury,9.711176264112805,76.57142857142857,311,4,50615.3922829582,13725.0,72.07634840916957,1168875.0,1168875.0,1608.0,977.0267396545502,225.0,Medium,11.263514937405299,1.5040773967762742,4.0,300.0,15.0,1.0,1.0
Dodge,Challenger SRT8,2011,Gasoline,Tiptronic,white,white,1,1,22500.0,13.0,3.686430639642011,331.5158054711246,5.778607628700987,8192.307692307691,326.3433774416144,114793.08870967742,8830.237593052108,88301.34444444445,106500,economy,10.021315031649332,89.92867027150092,89,3,29382.629213483146,18333.333333333332,90.51136775183376,1384500.0,1384500.0,1915.6997625303932,1203.0422256450247,169.0,High,11.575909653758895,1.5446712350611704,4.0,300.0,15.0,1.0,0.0
Mazda,Mazda3 Grand Touring,2018,Gasoline,Automatic,white,other,1,0,19212.0,6.0,2.5,331.5158054711246,4.0,2529.1666666666665,123.1868499475492,51231.86349206349,8538.643915343915,64679.890625,15175,economy,9.8633424122317,132.60632218844984,63,1,19487.571428571428,19212.0,50.29082089871537,91050.0,91050.0,1326.0632218844985,307.96712486887304,36.0,Low,9.62747051161485,1.252762968495368,2.0,300.0,3.0,1.0,0.0
Audi,A3 2.0T Premium,2017,Gasoline,Automatic,white,gray,0,1,10995.0,7.0,2.0,186.0,4.0,19571.42857142857,370.1351104664349,69980.33204633204,9997.19029233315,57713.305,137000,luxury,9.305286849285135,93.0,194,5,39783.49484536082,18138.8,139.89792196965817,959000.0,959000.0,744.0,740.2702209328698,49.0,High,11.827743504053695,1.0986122886681098,2.0,200.0,9.0,1.0,1.0
BMW,528 i,2015,Gasoline,Tiptronic,gray,other,1,1,15000.0,9.0,2.0,240.0,4.0,12333.333333333334,333.16662497915365,82228.06140350878,9136.451267056533,57200.99733333333,111000,luxury,9.61587214452889,120.0,367,2,40750.226158038146,15997.5,111.05554165971787,999000.0,999000.0,960.0,666.3332499583073,81.0,High,11.6172944892629,1.0986122886681098,2.0,200.0,9.0,1.0,1.0
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,Gasoline,Automatic,black,black,0,1,62425.0,5.0,3.0,380.0,6.0,9841.6,221.8287627878765,45674.79797979798,9134.959595959595,57136.94615384616,49208,luxury,11.041737134242736,126.66666666666667,130,4,55764.06153846154,58979.75,99.20483859167355,246040.0,246040.0,2280.0,665.4862883636296,25.0,Low,10.803831812580595,1.3862943611198906,2.0,400.0,3.0,1.0,1.0
Audi,S5 3.0T Prestige,2018,Gasoline,Tiptronic,gray,black,0,1,39000.0,6.0,3.0,354.0,6.0,7333.333333333333,209.76176963403032,51231.86349206349,8538.643915343915,57713.305,44000,luxury,10.5713425658087,118.0,194,4,39783.49484536082,46200.0,85.63488385776752,264000.0,264000.0,2124.0,629.285308902091,36.0,Low,10.691967639914864,1.3862943611198906,2.0,400.0,3.0,1.0,1.0
Porsche,718 Boxster Base,2017,Gasoline,Automatic,gray,black,0,1,45500.0,7.0,2.0,300.0,4.0,3714.285714285714,161.24515496597098,69980.33204633204,9997.19029233315,43569.80099502488,26000,luxury,10.725489582719506,150.0,189,2,76482.62962962964,54250.0,60.9449400220044,182000.0,182000.0,1200.0,322.49030993194197,49.0,Low,10.165890277802454,1.0986122886681098,2.0,300.0,9.0,1.0,1.0
Chevrolet,Corvette Stingray w/2LT,2020,Gasoline,Tiptronic,blue,black,0,1,76000.0,4.0,6.2,490.0,8.0,450.0,42.42640687119285,35051.801242236026,8762.950310559007,71292.81506849315,1800,economy,11.23850177707664,79.03225806451613,287,11,36862.9094076655,85144.27272727272,21.213203435596427,7200.0,7200.0,3920.0,263.0437226013957,16.0,Low,7.496097345175956,1.9740810260220096,6.0,500.0,3.0,1.0,0.0
Lamborghini,Urus Pearl Capsule,2021,Gasoline,Automatic,other,other,0,0,259991.0,3.0,4.0,331.5158054711246,5.778607628700987,1257.0,61.40846847137616,28360.137142857144,9453.379047619048,14405.384615384615,3771,luxury,12.468406140293514,82.87895136778116,22,1,237741.0909090909,259991.0,35.45419580247167,11313.0,11313.0,1915.6997625303932,245.63387388550464,9.0,Low,8.235360643753348,1.6094379124341003,4.0,300.0,3.0,1.0,1.0
Maserati,Quattroporte S,2012,Gasoline,Automatic,white,black,0,1,26497.0,12.0,4.7,425.0,8.0,4166.666666666667,223.60679774997897,98675.02836879432,8222.91903073286,35974.617647058825,50000,luxury,10.184824537428067,90.42553191489361,33,2,55324.93939393939,35748.0,64.54972243679029,600000.0,600000.0,3400.0,1050.9519494249012,144.0,Low,10.819798284210286,1.7404661748405046,4.0,400.0,9.0,1.0,1.0
Subaru,Impreza 2.0i,2018,Gasoline,Variator,silver,black,1,1,16000.0,6.0,2.0,152.0,4.0,15500.0,304.9590136395381,51231.86349206349,8538.643915343915,75869.890625,93000,economy,9.680406499268877,76.0,64,3,21495.15625,16249.333333333334,124.49899597988733,558000.0,558000.0,608.0,609.9180272790762,36.0,Medium,11.440365524765756,1.0986122886681098,2.0,200.0,3.0,1.0,0.0
Mercedes-Benz,AMG GT C,2020,Gasoline,Automatic,gray,black,0,1,129000.0,4.0,4.0,550.0,8.0,3750.0,122.47448713915892,35051.801242236026,8762.950310559007,55646.61587301587,15000,luxury,11.767575435251748,137.5,311,2,50615.3922829582,128950.0,61.237243569579455,60000.0,60000.0,4400.0,489.8979485566357,16.0,Low,9.61587214452889,1.6094379124341003,4.0,500.0,3.0,1.0,1.0
Mazda,Mazda6 i Touring,2016,Gasoline,Automatic,silver,black,0,1,15000.0,8.0,2.5,184.0,4.0,14937.5,345.6877203488721,77407.10820895522,9675.888526119405,64679.890625,119500,economy,9.61587214452889,73.6,63,2,19487.571428571428,13950.0,122.21906561580316,956000.0,956000.0,736.0,864.2193008721803,64.0,High,11.691080018519527,1.252762968495368,2.0,200.0,9.0,1.0,0.0
Porsche,Macan S,2016,Gasoline,Automatic,blue,red,0,1,36000.0,8.0,3.0,340.0,6.0,6250.0,223.60679774997897,77407.10820895522,9675.888526119405,43569.80099502488,50000,luxury,10.491301994830229,113.33333333333333,189,12,76482.62962962964,45019.416666666664,79.05694150420949,400000.0,400000.0,2040.0,670.8203932499368,64.0,Low,10.819798284210286,1.3862943611198906,2.0,300.0,9.0,1.0,1.0
Porsche,Panamera 4,2011,Gasoline,Automatic,gray,other,0,0,21500.0,13.0,3.6,300.0,6.0,6538.461538461538,291.547594742265,114793.08870967742,8830.237593052108,43569.80099502488,85000,luxury,9.975854724662028,83.33333333333333,189,2,76482.62962962964,40650.0,80.86075400626399,1105000.0,1105000.0,1800.0,1049.5713410721542,169.0,Medium,11.350418300109132,1.5260563034950492,4.0,300.0,15.0,1.0,1.0
Genesis,G70 3.3T Advanced,2019,Gasoline,Tiptronic,black,black,0,1,29999.0,5.0,3.3,365.0,6.0,9600.0,219.08902300206643,45674.79797979798,9134.959595959595,18539.5,48000,luxury,10.308952660644293,110.60606060606061,20,1,43279.9,29999.0,97.97958971132712,240000.0,240000.0,2190.0,722.9937759068192,25.0,Low,10.778977123006351,1.4586150226995167,4.0,400.0,3.0,1.0,1.0
Jeep,Wrangler Sport,2021,Gasoline,Automatic,other,black,1,0,33400.0,3.0,2.0,270.0,5.778607628700987,3918.6666666666665,108.4250893474384,28360.137142857144,9453.379047619048,66352.13986013985,11756,economy,10.416341118636357,135.0,143,17,31099.79020979021,21903.70588235294,62.59925452165278,35268.0,35268.0,1560.2240597492666,216.8501786948768,9.0,Low,9.372204086867741,1.0986122886681098,2.0,300.0,3.0,1.0,0.0
Audi,Q5 2.0T Premium Plus,2018,Gasoline,Automatic,white,other,0,1,28500.0,6.0,2.0,252.0,4.0,8400.0,224.4994432064365,51231.86349206349,8538.643915343915,57713.305,50400,luxury,10.25769445336048,126.0,194,8,39783.49484536082,22721.125,91.6515138991168,302400.0,302400.0,1008.0,448.998886412873,36.0,Medium,10.827766295132466,1.0986122886681098,2.0,300.0,3.0,1.0,1.0
BMW,335 i xDrive,2012,Gasoline,Manual,black,black,0,1,17500.0,12.0,3.0,300.0,6.0,12800.0,391.9183588453085,98675.02836879432,8222.91903073286,57200.99733333333,153600,luxury,9.770013301136158,100.0,367,3,40750.226158038146,18999.666666666668,113.13708498984761,1843200.0,1843200.0,1800.0,1175.7550765359256,144.0,Very High,11.942113610091182,1.3862943611198906,2.0,300.0,9.0,0.0,1.0
Land,Rover Range Rover P530 SE,2023,Gasoline,Automatic,other,other,0,1,164725.0,1.0,4.4,331.5158054711246,8.0,1869.0,43.23193264243457,5380.358407079646,5380.358407079646,57136.94615384616,1869,luxury,12.012038766487528,75.3445012434374,130,1,55764.06153846154,164725.0,43.23193264243457,1869.0,1869.0,2652.126443768997,190.22050362671214,1.0,Low,7.533693709848633,1.6863989535702288,4.0,300.0,8.644137931034482,1.0,1.0
Dodge,Durango SRT 392,2022,Gasoline,Tiptronic,gray,black,0,1,64683.0,2.0,6.4,475.0,8.0,15958.5,178.65329551956214,15360.254237288136,7680.127118644068,88301.34444444445,31917,economy,11.077269154697834,74.21875,89,2,29382.629213483146,64841.5,126.32695674320664,63834.0,63834.0,3800.0,1143.3810913251978,4.0,Low,10.370925392959132,2.0014800002101243,6.0,500.0,3.0,1.0,0.0
BMW,M3 Base,2016,Gasoline,Manual,other,other,0,1,50500.0,8.0,3.0,425.0,6.0,7029.375,237.1391996275605,77407.10820895522,9675.888526119405,57200.99733333333,56235,luxury,10.829748417047592,141.66666666666666,367,30,40750.226158038146,35322.4,83.84136807089922,449880.0,449880.0,2550.0,711.4175988826814,64.0,Medium,10.937312400199797,1.3862943611198906,2.0,400.0,9.0,0.0,1.0
Ford,Fiesta ST,2019,Gasoline,Manual,gray,black,1,1,18300.0,5.0,1.6,197.0,4.0,5744.8,169.4815624190431,45674.79797979798,9134.959595959595,72295.46113989638,28724,economy,9.814710982145282,123.125,373,1,34457.067024128686,18300.0,75.79445890037081,143620.0,143620.0,788.0,271.170499870469,25.0,Low,10.265523102716957,0.9555114450274363,2.0,200.0,3.0,0.0,0.0
Lincoln,MKS Base,2015,Gasoline,Automatic,white,black,1,1,9500.0,9.0,3.7,305.0,6.0,13822.222222222224,352.703841770968,82228.06140350878,9136.451267056533,72107.90384615384,124400,luxury,9.15915233520675,82.43243243243244,52,1,28330.884615384617,9500.0,117.56794725698933,1119600.0,1119600.0,1830.0,1305.0042145525815,81.0,High,11.731265497840116,1.547562508716013,4.0,300.0,9.0,1.0,1.0
Chevrolet,Tahoe Premier,2020,Gasoline,Automatic,black,black,0,1,46000.0,4.0,5.3,355.0,8.0,34250.0,370.1351104664349,35051.801242236026,8762.950310559007,71292.81506849315,137000,economy,10.736418414365376,66.9811320754717,287,3,36862.9094076655,52824.333333333336,185.06755523321746,548000.0,548000.0,2840.0,1961.716085472105,16.0,High,11.827743504053695,1.840549633397487,6.0,400.0,3.0,1.0,0.0
Ferrari,F430 Berlinetta,2005,Gasoline,Automatic,white,red,0,1,99999.0,19.0,4.3,483.0,8.0,2036.1052631578948,196.6875695106328,112124.98611111112,5901.315058479532,15067.0,38686,luxury,11.512925464970229,112.32558139534885,11,1,223235.27272727274,99999.0,45.12322310249895,735034.0,735034.0,3864.0,845.756548895721,361.0,Low,10.563258905272352,1.667706820558076,4.0,500.0,21.0,1.0,1.0
Ford,F-250 Platinum,2022,Gasoline,Automatic,blue,black,1,1,72900.0,2.0,7.3,430.0,8.0,3300.0,81.24038404635961,15360.254237288136,7680.127118644068,72295.46113989638,6600,economy,11.196857635323791,58.9041095890411,373,4,34457.067024128686,70599.5,57.445626465380286,13200.0,13200.0,3440.0,593.0548035384252,4.0,Low,8.79497643168877,2.1162555148025524,8.0,400.0,3.0,1.0,0.0
Mercedes-Benz,SLK-Class SLK280 Roadster,2007,Gasoline,Automatic,silver,black,0,1,11500.0,17.0,3.0,228.0,6.0,3952.941176470588,259.2296279363144,102237.85714285714,6013.991596638655,55646.61587301587,67200,luxury,9.35018926709258,76.0,311,1,50615.3922829582,11500.0,62.872419839470055,1142400.0,1142400.0,1368.0,777.6888838089432,289.0,Medium,11.1154434073529,1.3862943611198906,2.0,200.0,15.0,1.0,1.0
Porsche,Macan,2021,Gasoline,Automatic,white,other,0,0,51698.0,3.0,2.0,331.5158054711246,5.778607628700987,5518.0,128.66234880492428,28360.137142857144,9453.379047619048,43569.80099502488,16554,luxury,10.853193717949686,165.7579027355623,189,3,76482.62962962964,61332.0,74.28324171709255,49662.0,49662.0,1915.6997625303932,257.32469760984856,9.0,Low,9.714443449981347,1.0986122886681098,2.0,300.0,3.0,1.0,1.0
BMW,X5 PHEV xDrive45e,2023,Hybrid,Tiptronic,blue,other,0,1,67900.0,1.0,3.0,389.0,6.0,15736.0,125.44321424453376,5380.358407079646,5380.358407079646,57200.99733333333,15736,luxury,11.12580604097884,129.66666666666666,367,4,40750.226158038146,69973.75,125.44321424453376,15736.0,15736.0,2334.0,376.3296427336013,1.0,Low,9.663769906600864,1.3862943611198906,2.0,400.0,8.644137931034482,1.0,1.0
Mercedes-Benz,E-Class E500,2005,Gasoline,Automatic,other,other,1,1,5800.0,19.0,5.0,302.0,8.0,8076.842105263157,391.7397095010921,112124.98611111112,5901.315058479532,55646.61587301587,153460,luxury,8.665785595466064,60.4,311,1,50615.3922829582,5800.0,89.87125294143371,2915740.0,2915740.0,2416.0,1958.6985475054603,361.0,Very High,11.941201742066479,1.791759469228055,4.0,300.0,21.0,1.0,1.0
Acura,TL 3.7,2012,Gasoline,Automatic,black,black,1,1,15051.0,12.0,3.7,305.0,6.0,5833.333333333333,264.5751311064591,98675.02836879432,8222.91903073286,74823.703125,70000,luxury,9.619266151713328,82.43243243243244,64,1,28034.078125,15051.0,76.37626158259734,840000.0,840000.0,1830.0,978.9279850938987,144.0,Medium,11.156264806643742,1.547562508716013,4.0,300.0,9.0,1.0,1.0
Hyundai,Equus Signature,2011,Gasoline,Automatic,gray,other,0,1,9950.0,13.0,4.6,378.0,8.0,11069.076923076924,379.3388986117822,114793.08870967742,8830.237593052108,66143.98611111111,143898,economy,9.205428327615165,82.17391304347827,69,3,18434.434782608696,16283.333333333334,105.20968074790895,1870674.0,1870674.0,3024.0,1744.958933614198,169.0,High,11.876866943580985,1.7227665977411035,4.0,400.0,15.0,1.0,0.0
Mercedes-Benz,SL-Class SL500 Roadster,2003,Gasoline,Automatic,other,other,0,1,22000.0,21.0,5.0,302.0,8.0,1247.142857142857,161.83324751113412,105671.51020408164,5031.976676384839,55646.61587301587,26190,luxury,9.99884318585288,60.4,311,5,50615.3922829582,18450.6,35.314909841918855,549990.0,549990.0,2416.0,809.1662375556706,441.0,Low,10.173171119285234,1.791759469228055,4.0,300.0,21.0,1.0,1.0
Toyota,Land Cruiser Base,2000,Gasoline,Automatic,black,other,0,1,15900.0,24.0,4.7,230.0,8.0,8716.375,457.37621276144216,138142.64705882352,5755.943627450981,85355.04020100503,209193,economy,9.674137279312395,48.93617021276596,196,12,30128.44387755102,31149.166666666668,93.36152847934743,5020632.0,5020632.0,1840.0,2149.6681999787784,576.0,,12.25101733007327,1.7404661748405046,4.0,200.0,21.0,1.0,0.0
RAM,2500 Big Horn,2018,Gasoline,Automatic,other,gray,0,1,41688.0,6.0,6.4,331.5158054711246,8.0,4639.833333333333,166.85023224436938,51231.86349206349,8538.643915343915,54288.72527472527,27839,economy,10.63799258401964,51.79934460486322,91,8,43029.16483516483,38584.625,68.11632207726231,167034.0,167034.0,2652.126443768997,1067.8414863639641,36.0,Low,10.234229114448356,2.0014800002101243,6.0,300.0,3.0,1.0,0.0
Chevrolet,Silverado 2500 WT,2018,Flex Fuel,Automatic,white,other,0,0,28499.0,6.0,6.0,331.5158054711246,8.0,23532.5,375.75923142352735,51231.86349206349,8538.643915343915,71292.81506849315,141195,economy,10.257659366256744,55.25263424518744,287,2,36862.9094076655,35192.0,153.40306385467014,847170.0,847170.0,2652.126443768997,2254.555388541164,36.0,High,11.857904275028117,1.9459101490553132,6.0,300.0,3.0,1.0,0.0
Porsche,Macan S,2022,Gasoline,Automatic,white,other,0,1,68500.0,2.0,2.9,375.0,6.0,10125.0,142.30249470757707,15360.254237288136,7680.127118644068,43569.80099502488,20250,luxury,11.134603622683905,129.31034482758622,189,12,76482.62962962964,45019.416666666664,100.62305898749054,40500.0,40500.0,2250.0,412.6772346519735,4.0,Low,9.915959454031448,1.3609765531356006,2.0,400.0,3.0,1.0,1.0
Jeep,Grand Cherokee L Limited,2022,Gasoline,Automatic,red,black,0,0,41599.0,2.0,3.6,290.0,6.0,9166.5,135.3994091567611,15360.254237288136,7680.127118644068,66352.13986013985,18333,economy,10.635855446249357,80.55555555555556,143,6,31099.79020979021,41180.833333333336,95.74184038339769,36666.0,36666.0,1740.0,487.43787296433993,4.0,Low,9.816512538521721,1.5260563034950492,4.0,300.0,3.0,1.0,0.0
Mercedes-Benz,E-Class E 350,2014,Gasoline,Automatic,red,other,0,1,29998.0,10.0,3.5,302.0,6.0,3500.0,187.0828693386971,87789.31491712708,8778.931491712709,55646.61587301587,35000,luxury,10.308919326755392,86.28571428571429,311,13,50615.3922829582,24172.76923076923,59.16079783099616,350000.0,350000.0,1812.0,654.7900426854399,100.0,Low,10.463131911491967,1.5040773967762742,4.0,300.0,9.0,1.0,1.0
Dodge,Magnum Base,2006,Gasoline,Automatic,silver,gray,0,1,4000.0,18.0,3.5,250.0,6.0,7403.055555555556,365.0410935771478,112253.36363636365,6236.29797979798,88301.34444444445,133255,economy,8.294299608857235,71.42857142857143,89,1,29382.629213483146,4000.0,86.04101089338477,2398590.0,2398590.0,1500.0,1277.6438275200173,324.0,High,11.800027369156943,1.5040773967762742,4.0,200.0,15.0,1.0,0.0
Porsche,Macan Turbo,2021,Gasoline,Automatic,black,other,0,0,79998.0,3.0,2.9,331.5158054711246,5.778607628700987,4842.0,120.523856559604,28360.137142857144,9453.379047619048,43569.80099502488,14526,luxury,11.289769413577892,114.31579499004297,189,2,76482.62962962964,58999.0,69.58448102845921,43578.0,43578.0,1915.6997625303932,349.51918402285156,9.0,Low,9.583764265872883,1.3609765531356006,2.0,300.0,3.0,1.0,1.0
Mercedes-Benz,E-Class E 550,2014,Gasoline,Automatic,black,black,0,1,23500.0,10.0,4.7,402.0,8.0,4369.0,209.02152999152983,87789.31491712708,8778.931491712709,55646.61587301587,43690,luxury,10.064798252418376,85.53191489361701,311,4,50615.3922829582,29811.25,66.09841147864296,436900.0,436900.0,3216.0,982.4011909601902,100.0,Low,10.684897410216388,1.7404661748405046,4.0,400.0,9.0,1.0,1.0
Porsche,Macan S,2020,Gasoline,Automatic,white,red,0,0,58598.0,4.0,3.0,331.5158054711246,5.778607628700987,7284.0,170.69270634681496,35051.801242236026,8762.950310559007,43569.80099502488,29136,luxury,10.978472910573082,110.50526849037487,189,12,76482.62962962964,45019.416666666664,85.34635317340748,116544.0,116544.0,1915.6997625303932,512.0781190404449,16.0,Low,10.279764123179618,1.3862943611198906,2.0,300.0,3.0,1.0,1.0
Cadillac,XT5 Luxury,2017,Gasoline,Automatic,black,other,0,0,24590.0,7.0,3.6,331.5158054711246,6.0,10294.285714285714,268.4399374161751,69980.33204633204,9997.19029233315,71163.79439252337,72060,luxury,10.11013580132114,92.08772374197906,105,3,37238.31428571429,28318.666666666668,101.46075948013456,504420.0,504420.0,1989.0948328267477,966.3837746982304,49.0,Medium,11.185268261530247,1.5260563034950492,4.0,300.0,9.0,1.0,1.0
Toyota,Tundra Platinum,2023,Gasoline,Automatic,silver,black,0,1,68500.0,1.0,3.4,389.0,6.0,8800.0,93.8083151964686,5380.358407079646,5380.358407079646,85355.04020100503,8800,economy,11.134603622683905,114.41176470588236,196,2,30128.44387755102,59750.0,93.8083151964686,8800.0,8800.0,2334.0,318.94827166799325,1.0,Low,9.082620630373812,1.4816045409242156,4.0,400.0,8.644137931034482,1.0,0.0
Nissan,Versa 1.6 SL,2015,Gasoline,Variator,white,black,1,1,8250.0,9.0,1.6,109.0,4.0,9529.777777777776,292.8617421241634,82228.06140350878,9136.451267056533,81856.62068965517,85768,economy,9.018089684104345,68.125,111,1,26324.36036036036,8250.0,97.62058070805446,771912.0,771912.0,436.0,468.57878739866146,81.0,Medium,11.35941291482824,0.9555114450274363,2.0,326.40237324703344,9.0,1.0,0.0
Mercedes-Benz,AMG GT 53 Base,2022,Hybrid,Automatic,gray,red,0,1,110000.0,2.0,3.0,429.0,6.0,1117.5,47.275786614291256,15360.254237288136,7680.127118644068,55646.61587301587,2235,luxury,11.60824473564232,143.0,311,4,50615.3922829582,91124.75,33.42902930089356,4470.0,4470.0,2574.0,141.82735984287376,4.0,Low,7.71244383427499,1.3862943611198906,2.0,400.0,3.0,1.0,1.0
Buick,Enclave Avenir,2019,Gasoline,Automatic,other,other,0,1,26772.0,5.0,3.6,331.5158054711246,6.0,24304.2,348.5986230609639,45674.79797979798,9134.959595959595,78928.5,121521,economy,10.195149195980738,92.08772374197906,30,2,20357.666666666668,34607.0,155.89804360542823,607605.0,607605.0,1989.0948328267477,1254.9550430194702,25.0,High,11.707850595330402,1.5260563034950492,4.0,300.0,3.0,1.0,0.0
